OBJECTID,Name,Category,Status1990,Status2015,MapDate,Comments,Example,Image_type,Image_date,CattleShed,Ncells_Grassl450m,MeanGrasslCov,Ncells_FireFreq,MeanFireFreq,Lon,Lat,Ncells_BA90,BA_proportion_1990,Ncells_BA2000,BA_proportion_2000,Ncells_BA2015,BA_proportion_2015,Shape_Length,Shape_Area
601,n/a,Zimovka,100,0,1984,clearly abandoned,0,bing,2016/2017,0,248,0.592670254,250,0.128,65.96515656,50.47953796,249,0,249,0.012190986,249,0.047675145,0.293528572,0.00636383
602,Konys,Zimovka,100,0,1962,no remnants,0,bing,2016/2017,0,249,0.809245871,244,0.508196721,62.38451767,49.41783524,247,0.000953666,247,0,247,0.048421052,0.28932564,0.006226611
603,Kanbakkol,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,246,0.807967498,244,0.520491803,62.50789261,49.39044571,249,0,249,0.019062918,249,0.026327533,0.28922071,0.006223178
604,Alabai,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,250,0.866755584,242,0.954545455,62.46619034,49.3425293,250,0,250,0.014151111,250,0.003644445,0.289037564,0.006217186
605,Katyn,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,250,0.888568924,244,0.463114754,62.51320648,49.36925507,247,0,247,0.022923976,247,0.02260009,0.289139649,0.006220526
606,Kaldybai,Settlement,100,0,1962,fully abandoned,0,bing,2016/2017,0,249,0.907148609,243,0.345679012,62.57414246,49.39736938,253,0,253,0.003776899,253,0.040158103,0.289247215,0.006224045
607,Akmadia,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,246,0.958663056,246,0.292682927,62.60733795,49.40682602,249,0,249,0.001784917,249,0.027648371,0.289283435,0.00622523
608,Egikkol,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,249,0.934618477,245,0.404081633,62.63258362,49.42650223,247,0,247,0,247,0.00325686,0.289358871,0.006227698
609,Krtysbai,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,248,0.869103963,243,0.551440329,62.54324722,49.42541122,250,0,250,0.001813333,250,0.002524444,0.289354692,0.006227562
610,Kyzylkuduk,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,250,0.915733347,248,0.512096774,62.56999588,49.43439102,248,0,248,0.001792115,248,0.00578853,0.289389142,0.006228689
611,Karasu,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,247,0.946594703,246,0.703252033,62.61536407,49.44664764,253,0,253,0,253,0.003179622,0.289436194,0.006230228
612,Zhaltytobe,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,250,0.919253339,248,0.693548387,62.65002823,49.45466995,247,0,247,0,247,0.011929825,0.28946701,0.006231236
613,Sisimbai,Settlement,100,0,1962,fully abandoned,0,bing,2016/2017,0,250,0.931502222,243,0.502057613,62.64917374,49.43793488,245,0,245,0,245,0.007600907,0.289402739,0.006229133
614,Zekum,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,252,0.920176372,246,0.581300813,62.67515182,49.45860672,247,0,247,0.004210526,247,0.008780927,0.289482136,0.00623173
615,Buldyk,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,247,0.868358089,241,1.128630705,62.60833359,49.51054764,248,0,248,0.028960573,248,0,0.289682082,0.00623827
616,Mukhamediia,Zimovka,100,70,1962,clearly in use,0,bing,2016/2017,0,254,0.865861779,243,0.851851852,62.68782425,49.4864006,250,0,250,0.010826667,250,0.019768889,0.289589051,0.006235227
617,Alshal,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,248,0.83876345,242,1.148760331,62.60578537,49.52420044,249,0,249,0.0291834,249,0,0.289734742,0.006239992
618,n/a,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,249,0.903382425,244,1.422131148,62.68453598,49.84929276,253,0.020149319,253,0.001405358,253,1.7567E-05,0.291001373,0.006281387
619,Tarmak,Settlement,100,10,1962,"almost fully abandoned, abandoned livestock stations",1,bing,2016/2017,1,245,0.782675748,247,0.093117409,62.75748444,49.61833572,245,0,245,0.010503401,245,0.02185941,0.290098969,0.006251901
620,Eginkol,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,245,0.819083931,244,0.897540984,62.74623871,49.57003784,248,0,248,0.064426523,248,0.111164874,0.289911828,0.006245782
621,Abokai,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,247,0.783229864,246,1.390243902,62.6904335,49.55867386,251,0,251,0.065958389,251,0.142824258,0.289867886,0.006244346
622,Utebai,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,248,0.870465936,243,0.135802469,62.78945923,49.47084427,249,0.000249888,249,0,249,0,0.289529192,0.00623327
623,Saryapan,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,250,0.931822226,241,0.004149378,62.79498291,49.38941193,243,0,243,0.009949703,243,0.117622314,0.289216744,0.006223049
624,Novy,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,246,0.925582652,244,0.016393443,62.76301193,49.38315964,251,0,251,0.004940239,251,0.064169987,0.289192819,0.006222266
625,Zhamantuz,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,246,0.96742548,242,0,62.79037476,49.35263824,247,0,247,0.006603689,247,0.034349977,0.289076151,0.006218448
626,Karakuduk,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,252,0.877037038,241,0.012448133,62.88101578,49.36962128,250,0,250,0.011253334,250,0.028408889,0.289141037,0.006220571
627,Aksha,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,248,0.539767035,240,0.141666667,62.94689941,49.33899689,248,0,248,0.008136201,248,0.001989247,0.289024072,0.006216744
628,Akmoinak,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,248,0.889928335,244,0.245901639,62.90234375,49.42118073,250,0,250,0,250,0.003431111,0.289338447,0.00622703
629,Satai,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,245,0.903238112,242,0.880165289,62.99417114,49.468647,250,0.001368889,250,0.132248889,250,0.52576,0.289520735,0.006232993
630,n/a,Letovka,100,0,1986,no remnants,0,bing,2016/2017,0,248,0.978154119,248,0.221774194,63.11830902,49.99023438,248,0,248,0,248,0.724336917,0.291558229,0.00629957
631,n/a,Letovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,248,0.931397867,247,0.129554656,63.16601181,49.96408844,247,0,247,0,247,0.800053982,0.291454566,0.006296186
632,n/a,Letovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,246,0.934850961,247,0.477732794,63.17498779,49.69700623,247,0.122753036,247,0.006423752,247,0.155015744,0.290404929,0.006261901
633,n/a,Letovka,100,0,1986,no remnants,0,bing,2016/2017,0,246,0.936964778,244,0.520491803,63.18914032,49.68431854,247,0.084804318,247,0.003832659,247,0.247323436,0.290355486,0.006260285
634,Dubir,Letovka,100,0,1986,bad quality,0,google,2016/2017,0,244,0.884189452,249,0.734939759,63.09539795,49.64708328,247,0,247,0,247,0.757067027,0.290210602,0.00625555
635,n/a,Letovka,100,0,1986,clearly abandoned (north),0,bing,2016/2017,0,248,0.898548409,244,0.258196721,63.0501709,49.60029602,247,0,247,0.011983806,247,0.33311741,0.290029,0.006249613
636,Shykyrau,Zimovka,100,60,1986,clearly in use,0,bing,2016/2017,0,247,0.957930742,246,0.12195122,63.0703392,49.58282471,248,0,248,0.108781362,248,0.172741936,0.289961306,0.0062474
637,n/a,Letovka,100,0,1986,no remnants,0,google,2016/2017,0,248,0.997974907,243,1.156378601,63.09361649,49.51130295,246,0.004137308,246,0.052122855,246,0.357723577,0.289684969,0.006238364
638,Kumak,Zimovka,100,60,1986,clearly in use,0,bing,2016/2017,0,249,0.963266384,246,0.040650407,63.16226196,49.50649261,243,0,243,0.075006859,243,0.007553726,0.289666421,0.006237758
639,n/a,Zimovka,100,0,1986,clearly abandoned,0,google,2016/2017,0,247,0.975384618,243,0.218106996,63.10746002,49.45539474,250,0,250,0.001831111,250,0.049671111,0.28946978,0.006231326
640,n/a,Letovka,100,50,1986,watering site,0,bing,2016/2017,0,254,0.979825022,248,0.012096774,63.16593933,49.45454788,247,0,247,0.001853351,247,0.002645074,0.289466523,0.00623122
641,n/a,Letovka,100,0,1986,no remnants,0,bing,2016/2017,0,252,0.940335107,244,0.336065574,63.05392456,49.44163132,246,0,246,0.012484192,246,0.214327011,0.289416914,0.006229597
642,Sirytobe,Zimovka,100,0,1962,clearly abandoned,0,bing,2016/2017,0,248,0.940896064,248,0.318548387,63.0296936,49.41941833,246,0,246,0.00435411,246,0.181138212,0.289331691,0.006226809
643,Akkora,Zimovka,100,0,1986,clearly abandoned,0,google,2016/2017,0,253,0.749284181,246,0.004065041,63.11586761,49.37363052,253,0,253,0,253,0.002687747,0.289156353,0.006221073
644,Akat,Letovka,100,0,1986,google (bad quality),0,google,2016/2017,0,251,0.708189493,244,0.004098361,63.10200119,49.36835861,248,0,248,0.000179211,248,0,0.289136202,0.006220413
645,Kargaly,Settlement,100,80,1986,google (bad quality),0,bing,2016/2017,0,244,0.668670355,244,0.073770492,63.08201218,49.35473251,245,0,245,0.013587301,245,0,0.289084139,0.00621871
646,n/a,Zimovka,100,0,1986,google (bad quality),0,google,2016/2017,0,249,0.688549781,244,0.086065574,63.09217834,49.3356781,248,0,248,0.008494624,248,0,0.28901139,0.006216329
647,n/a,Letovka,100,0,1986,clearly abandoned,1,bing,2016/2017,0,241,0.707330565,244,0.450819672,63.24337387,49.387146,247,0,247,0.001043635,247,0.040161944,0.289208056,0.006222764
648,Katynmenet,Letovka,100,0,1986,clearly abandoned,1,bing,2016/2017,0,241,0.792807737,243,0.600823045,63.36120224,49.39110565,248,0,248,0.105806452,248,0.07344086,0.289223211,0.00622326
649,Zhyngyldy,Zimovka,100,70,1986,clearly in use,1,bing,2016/2017,0,246,0.801770568,239,0.217573222,63.19395828,49.4099617,246,0.00263776,246,0,246,0.010785908,0.289295438,0.006225623
650,n/a,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,246,0.948310735,243,0.008230453,63.25043106,49.47439957,247,0,247,0,247,0.003058929,0.289542842,0.006233716
651,Akboget,Letovka,100,0,1986,no remnants,0,bing,2016/2017,0,247,0.933567245,244,0,63.2363205,49.51099014,248,0,248,0,248,0.004103943,0.289683766,0.006238325
652,Kak,Letovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,246,0.939313454,246,0,63.20636749,49.50700378,249,0,249,0.02161535,249,0.006532798,0.289668393,0.006237822
653,Kopkuduk,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,249,0.967621597,243,0.366255144,63.25529861,49.58031082,250,0.029386667,250,0.002506667,250,0.142542222,0.289951569,0.006247082
654,n/a,Letovka,100,0,1986,no remnants,0,bing,2016/2017,0,251,0.877751219,248,0.516129032,63.22797775,49.81342316,246,0,246,0,246,0.738861789,0.290860376,0.006276782
655,n/a,Letovka,100,0,1986,clearly abandoned (southwest),0,bing,2016/2017,0,245,0.773333332,245,0.412244898,63.26315689,49.81236267,248,0.004946236,248,0,248,0.564623656,0.290856213,0.006276646
656,n/a,Letovka,100,0,1986,no remnants,0,bing,2016/2017,0,246,0.766540205,246,0.333333333,63.26659393,49.80444717,245,0.049269842,245,0,245,0.499011338,0.290825148,0.006275631
657,n/a,Letovka,100,0,1986,no remnants,0,bing,2016/2017,0,246,0.704480573,247,0.056680162,63.31929016,49.81652069,249,0.030968318,249,0,249,0.362106203,0.290872536,0.006277179
658,n/a,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,253,0.925586308,247,0,63.39934921,49.92668915,250,0,250,0,250,0.272071111,0.291306558,0.006291353
659,Mynbykol,Letovka,100,40,1986,clearly abandoned (southwest),0,bing,2016/2017,0,246,0.873532072,246,0,63.4691391,49.91292953,247,0,247,0,247,0.094844805,0.291252194,0.006289578
660,n/a,Letovka,100,0,1986,no remnants,0,bing,2016/2017,0,249,0.846050859,245,0,63.43531799,49.87841415,251,0,251,0.005878707,251,0.007135901,0.291116014,0.006285131
661,n/a,Dom,100,0,1986,clearly abandoned,0,bing,2016/2017,0,246,0.559945786,246,0.24796748,63.49467468,49.6509285,248,0,248,0.025860215,248,0,0.290225534,0.006256038
662,n/a,Dom,100,50,1986,partly in use,0,bing,2016/2017,0,250,0.549457764,246,0.260162602,63.49000549,49.64406967,249,0,249,0.019437751,249,0,0.290198866,0.006255166
663,n/a,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,246,0.976187896,243,0.24691358,63.35331345,49.64247131,249,0.002695225,249,0.007728693,249,0.193270862,0.290192664,0.006254963
664,Turgai,Settlement,100,80,1986,-/-,0,bing,2016/2017,0,250,0.522702222,245,0.444897959,63.49113846,49.63196945,248,0,248,0.035340502,248,0,0.290151862,0.006253629
665,n/a,Letovka,100,0,1986,no remnants,0,bing,2016/2017,0,252,0.765202828,244,0,63.44013977,49.60791397,252,0,252,0.001869489,252,0,0.290058516,0.006250578
666,n/a,Letovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,248,0.930358455,244,0,63.3420372,49.57315445,256,0,256,0,256,0,0.289923867,0.006246176
667,Zhana,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,249,0.926604229,245,0,63.34696579,49.57035446,251,0,251,0,251,0,0.289913036,0.006245822
668,Mangit,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,248,0.675143371,245,0.93877551,63.46836472,49.55779648,246,0.002728094,246,0.070912376,246,0.027443541,0.289864465,0.006244234
669,n/a,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,248,0.847921151,243,1.329218107,63.48646164,49.5313797,252,0.002663139,252,0.077248677,252,0.029911817,0.289762409,0.006240897
670,Toktabai,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,247,0.717534874,245,1.053061224,63.44360733,49.527565,249,0.004854976,249,0.052440874,249,0.013815261,0.289747686,0.006240415
671,Torgai,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,246,0.696910575,243,1,63.42168427,49.5083847,247,0.005416104,247,0.026810616,247,0.013387315,0.289673704,0.006237996
672,n/a,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,243,0.8201189,244,0.983606557,63.424366,49.48440933,247,0.005416104,247,0.027494377,247,0.009824562,0.289581363,0.006234976
673,Maman,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,247,0.858551495,244,1.217213115,63.47320557,49.51108551,246,0.004914183,246,0.036368564,246,0.014435411,0.289684118,0.006238336
674,Karatybin,Zimovka,100,0,1986,no remnants,0,bing,2016/2017,0,247,0.81597841,244,1.286885246,63.47686768,49.52427292,249,0.004462294,249,0.056706827,249,0.02075859,0.289734982,0.00624
675,Aral,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,246,0.73271907,243,0.995884774,63.41820526,49.49375534,248,0.005394265,248,0.032168459,248,0.007383513,0.289617338,0.006236152
676,Asha,Zimovka,100,40,1986,partly in use,0,bing,2016/2017,0,245,0.851265316,247,0.943319838,63.42399597,49.47532272,243,0.003292181,243,0.025075446,243,0.014064929,0.28954639,0.006233832
677,Taskora,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,248,0.582562735,245,0.481632653,63.36703873,49.4981308,245,0.003265306,245,0.037097506,245,0.009088435,0.289634193,0.006236704
678,Beisenbai,Settlement,100,0,1986,fully abandoned,0,bing,2016/2017,0,246,0.566088524,243,0.641975309,63.35948944,49.48860931,252,0.003174603,252,0.03324515,252,0.026084656,0.289597524,0.006235504
679,Stapdiia,Settlement,100,70,1986,abandoned livestock stations,0,bing,2016/2017,1,248,0.606559144,244,0.401639344,63.35400009,49.49792099,247,0.003238866,247,0.026306793,247,0.012649573,0.289633387,0.006236677
680,Zhanakurylys,Settlement,100,10,1986,"almost fully abandoned, abandoned livestock stations",1,bing,2016/2017,1,247,0.847917245,245,0.212244898,63.5184288,49.46700287,247,0,247,0.016158345,247,0.011893837,0.289514388,0.006232785
681,n/a,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,246,0.906305333,242,0.074380165,63.47785568,49.39471054,247,0,247,0.003490778,247,0,0.289237009,0.006223712
682,n/a,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,250,0.859288891,243,0.012345679,63.45218277,49.3755722,249,0.017634984,249,0,249,0,0.289163777,0.006221316
683,Aksha,Zimovka,100,0,1986,no remnants,0,bing,2016/2017,0,242,0.789715338,245,0.008163265,63.42284775,49.35473251,245,0.025941043,245,0.008235828,245,0.002993197,0.289084118,0.006218709
684,n/a,Letovka,100,0,1986,clearly abandoned (south),0,bing,2016/2017,0,248,0.656362009,246,0.073170732,63.34842682,49.34540176,250,0,250,0.018382222,250,0.00624,0.289048491,0.006217543
685,n/a,Letovka,100,0,1986,no remnants,0,bing,2016/2017,0,248,0.947795701,245,0,63.65058899,49.46210098,250,0,250,0,250,0.007057778,0.289495533,0.006232169
686,n/a,Letovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,247,0.904435443,246,0,63.59065247,49.4526825,250,0,250,0.002382222,250,0.010222222,0.289459345,0.006230985
687,n/a,Letovka,100,0,1986,clearly abandoned (east),0,bing,2016/2017,0,241,0.901300142,246,0,63.61046219,49.48300934,241,0,241,0,241,0.013370217,0.289575959,0.006234799
688,n/a,OTF,100,0,1986,clearly abandoned,1,bing,2016/2017,0,249,0.817063831,240,0.129166667,63.52774048,49.46531296,246,0,246,0.009214092,246,0.010045167,0.289507891,0.006232573
689,Tamkamys,Zimovka,100,0,1986,clearly abandoned (big facility),1,bing,2016/2017,0,249,0.88551543,245,1.224489796,63.5329361,49.53914261,247,0.002717049,247,0.175564553,247,0.0305713,0.289792385,0.006241877
690,Gulmis,Zimovka,100,50,1986,partly in use,0,bing,2016/2017,0,246,0.844191509,244,0.762295082,63.64342499,49.61829376,249,0.000803213,249,0.05017403,249,0.016671129,0.290098779,0.006251894
691,n/a,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,250,0.819217788,245,1.697959184,63.59546661,49.63576126,248,0.005519713,248,0.118835126,248,0.033189964,0.290166585,0.006254111
692,n/a,Letovka,100,0,1986,no remnants,0,bing,2016/2017,0,247,0.892865502,245,0.453061224,63.8049469,49.85788345,248,0,248,0.036129033,248,0.049032258,0.291035138,0.00628249
693,n/a,Kosh,100,0,1986,clearly abandoned,0,bing,2016/2017,0,249,0.877233378,248,0.314516129,63.8584938,49.7297821,248,0,248,0.00265233,248,0.017150538,0.29053281,0.00626608
694,Baimbetshikhyr,Zimovka,100,0,1986,clearly abandoned (south),0,bing,2016/2017,0,250,0.886986677,247,0.048582996,63.80231094,49.59812546,250,0,250,0,250,0.00368,0.290020551,0.006249337
695,Kyrzhigit,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,249,0.89920572,245,0,63.83444977,49.60409164,248,0.022258064,248,0,248,0,0.29004368,0.006250093
696,Utegen,Letovka,100,0,1986,clearly abandoned (southeast),0,bing,2016/2017,0,247,0.924588385,244,0.004098361,63.71930695,49.49884415,253,0,253,0.000281072,253,0.003179622,0.289636932,0.006236793
697,n/a,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,248,0.863118324,248,0.612903226,63.98427963,49.54610825,248,0,248,0,248,0.012526882,0.289819271,0.006242756
698,Tesik,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,250,0.902613334,244,0.266393443,63.95230484,49.6171608,248,0,248,0,248,0,0.290094367,0.00625175
699,Kotanotkel,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,243,0.896552357,248,0.008064516,63.98428726,49.88156128,247,0,247,0.001907333,247,0,0.291128402,0.006285536
700,n/a,Letovka,100,0,1986,no remnants,0,bing,2016/2017,0,249,0.379991075,247,0,63.87482452,49.97260666,247,0.002591093,247,0,247,0.002968961,0.291488292,0.006297287
701,n/a,Kosh,100,0,1986,clearly abandoned,0,bing,2016/2017,0,249,0.500026755,246,0.024390244,63.97251129,49.99941254,247,0,247,0.019307243,247,0.041007648,0.291594612,0.006300758
702,n/a,Letovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,247,0.952568627,248,0.084677419,64.07591248,49.9877739,248,0.002634409,248,0.005896057,248,0.022903226,0.291548419,0.00629925
703,n/a,Letovka,100,0,1986,no remnants,0,bing,2016/2017,0,244,0.856448101,246,0.056910569,64.05040741,49.98600388,250,0.002613333,250,0.016977778,250,0.034862222,0.291541409,0.006299021
704,n/a,Letovka,100,0,1986,no remnants,0,bing,2016/2017,0,247,0.959586178,248,0.153225806,64.07498169,49.97850037,250,0.002613333,250,0.001777778,250,0.017813333,0.291511643,0.006298049
705,Kopir,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,252,0.97488538,246,0.06097561,64.12236023,49.99472427,247,0,247,0,247,0.013009447,0.291575999,0.00630015
706,Tentek,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,253,0.971383418,247,0.056680162,64.12218475,49.99155045,248,0,248,0,248,0.009856631,0.291563414,0.006299739
707,Tenteksai,Settlement,100,60,1986,abandoned livestock stations,0,bing,2016/2017,1,246,0.955158113,247,0.125506073,64.16262817,49.97106552,249,0,249,0.004622936,249,0,0.291482166,0.006297087
708,Zharyk,Zimovka,100,0,1986,clearly abandoned,0,bing,2016/2017,0,248,0.971433705,245,0.416326531,64.07318115,49.93971252,248,0,248,0.009659498,248,0.044587813,0.291358031,0.006293034
709,n/a,Letovka,100,0,1986,no remnants,0,bing,2016/2017,0,248,0.96354839,246,0.239837398,64.04145813,49.91023636,246,0,246,0.007696477,246,0.035429087,0.291241539,0.00628923
